H1_Speed,H1_Distance,H1_x_pos,H1_y_pos,H1_z_pos,H1_input_steer,H1_gas,H1_gear,H1_rpm,H2_Speed,H2_Distance,H2_x_pos,H2_y_pos,H2_z_pos,H2_input_steer,H2_gas,H2_gear,H2_rpm
0.00806900579482317,0.0,1584.0,508.0045166015625,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.00806900579482317,0.0,1584.0,508.0045166015625,1679.9998779296875,0.0,0.0
0.008063162676990032,0.0,1584.0,508.00457763671875,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.008063162676990032,0.0,1584.0,508.00457763671875,1679.9998779296875,0.0,0.0
0.008057409897446632,0.0,1584.0,508.004638671875,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.008057409897446632,0.0,1584.0,508.004638671875,1679.9998779296875,0.0,0.0
0.008646468631923199,0.0,1584.0,508.0046691894531,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008646468631923199,0.0,1584.0,508.0046691894531,1680.0,0.0,0.0
0.008651938289403915,0.0,1584.0,508.0047302246094,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008651938289403915,0.0,1584.0,508.0047302246094,1680.0,0.0,0.0
0.008657488040626049,0.0,1584.0,508.0047912597656,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008657488040626049,0.0,1584.0,508.0047912597656,1680.0,0.0,0.0
0.008039857260882854,0.0,1584.0,508.00482177734375,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.008039857260882854,0.0,1584.0,508.00482177734375,1679.9998779296875,0.0,0.0
0.008033877238631248,0.0,1584.0,508.0048828125,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.008033877238631248,0.0,1584.0,508.0048828125,1679.9998779296875,0.0,0.0
0.00802796334028244,0.0,1584.0,508.00494384765625,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.00802796334028244,0.0,1584.0,508.00494384765625,1679.9998779296875,0.0,0.0
0.008674069307744503,0.0,1584.0,508.0049743652344,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008674069307744503,0.0,1584.0,508.0049743652344,1680.0,0.0,0.0
0.008679494261741638,0.0,1584.0,508.0050354003906,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008679494261741638,0.0,1584.0,508.0050354003906,1680.0,0.0,0.0
0.008684818632900715,0.0,1584.0,508.0050964355469,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008684818632900715,0.0,1584.0,508.0050964355469,1680.0,0.0,0.0
0.008010607212781906,0.0,1584.0,508.005126953125,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.008010607212781906,0.0,1584.0,508.005126953125,1679.9998779296875,0.0,0.0
0.008004982024431229,0.0,1584.0,508.00518798828125,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.008004982024431229,0.0,1584.0,508.00518798828125,1679.9998779296875,0.0,0.0
0.007999441586434841,0.0,1584.0,508.0052490234375,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007999441586434841,0.0,1584.0,508.0052490234375,1679.9998779296875,0.0,0.0
0.008700398728251457,0.0,1584.0,508.0052795410156,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008700398728251457,0.0,1584.0,508.0052795410156,1680.0,0.0,0.0
0.008705789223313332,0.0,1584.0,508.0053405761719,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008705789223313332,0.0,1584.0,508.0053405761719,1680.0,0.0,0.0
0.008711261674761772,0.0,1584.0,508.0054016113281,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008711261674761772,0.0,1584.0,508.0054016113281,1680.0,0.0,0.0
0.007981848903000355,0.0,1584.0,508.00543212890625,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007981848903000355,0.0,1584.0,508.00543212890625,1679.9998779296875,0.0,0.0
0.007975857704877853,0.0,1584.0,508.0054931640625,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007975857704877853,0.0,1584.0,508.0054931640625,1679.9998779296875,0.0,0.0
0.007969889789819717,0.0,1584.0,508.00555419921875,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007969889789819717,0.0,1584.0,508.00555419921875,1679.9998779296875,0.0,0.0
0.008727728389203548,0.0,1584.0,508.0055847167969,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008727728389203548,0.0,1584.0,508.0055847167969,1680.0,0.0,0.0
0.008733024820685387,0.0,1584.0,508.0056457519531,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008733024820685387,0.0,1584.0,508.0056457519531,1680.0,0.0,0.0
0.008738191798329353,0.0,1584.0,508.0057067871094,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008738191798329353,0.0,1584.0,508.0057067871094,1680.0,0.0,0.0
0.007952705025672913,0.0,1584.0,508.0057373046875,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007952705025672913,0.0,1584.0,508.0057373046875,1679.9998779296875,0.0,0.0
0.007947294972836971,0.0,1584.0,508.00579833984375,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007947294972836971,0.0,1584.0,508.00579833984375,1679.9998779296875,0.0,0.0
0.007941692136228085,0.0,1584.0,508.005859375,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007941692136228085,0.0,1584.0,508.005859375,1679.9998779296875,0.0,0.0
0.008753390051424503,0.0,1584.0,508.0058898925781,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008753390051424503,0.0,1584.0,508.0058898925781,1680.0,0.0,0.0
0.008758763782680035,0.0,1584.0,508.0059509277344,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008758763782680035,0.0,1584.0,508.0059509277344,1680.0,0.0,0.0
0.008764230646193027,0.0,1584.0,508.0060119628906,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008764230646193027,0.0,1584.0,508.0060119628906,1680.0,0.0,0.0
0.007923933677375317,0.0,1584.0,508.00604248046875,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007923933677375317,0.0,1584.0,508.00604248046875,1679.9998779296875,0.0,0.0
0.007917849346995354,0.0,1584.0,508.006103515625,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007917849346995354,0.0,1584.0,508.006103515625,1679.9998779296875,0.0,0.0
0.007911753840744495,0.0,1584.0,508.00616455078125,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007911753840744495,0.0,1584.0,508.00616455078125,1679.9998779296875,0.0,0.0
0.00878075696527958,0.0,1584.0,508.0061950683594,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.00878075696527958,0.0,1584.0,508.0061950683594,1680.0,0.0,0.0
0.008786086924374104,0.0,1584.0,508.0062561035156,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008786086924374104,0.0,1584.0,508.0062561035156,1680.0,0.0,0.0
0.008791322819888592,0.0,1584.0,508.0063171386719,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008791322819888592,0.0,1584.0,508.0063171386719,1680.0,0.0,0.0
0.007894194684922695,0.0,1584.0,508.00634765625,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007894194684922695,0.0,1584.0,508.00634765625,1679.9998779296875,0.0,0.0
0.007888617925345898,0.0,1584.0,508.00640869140625,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007888617925345898,0.0,1584.0,508.00640869140625,1679.9998779296875,0.0,0.0
0.00788287352770567,0.0,1584.0,508.0064697265625,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.00788287352770567,0.0,1584.0,508.0064697265625,1679.9998779296875,0.0,0.0
0.008806687779724598,0.0,1584.0,508.0065002441406,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008806687779724598,0.0,1584.0,508.0065002441406,1680.0,0.0,0.0
0.00881198514252901,0.0,1584.0,508.0065612792969,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.00881198514252901,0.0,1584.0,508.0065612792969,1680.0,0.0,0.0
0.008817360736429691,0.0,1584.0,508.0066223144531,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008817360736429691,0.0,1584.0,508.0066223144531,1680.0,0.0,0.0
0.00786507222801447,0.0,1584.0,508.00665283203125,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.00786507222801447,0.0,1584.0,508.00665283203125,1679.9998779296875,0.0,0.0
0.007858957163989544,0.0,1584.0,508.0067138671875,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007858957163989544,0.0,1584.0,508.0067138671875,1679.9998779296875,0.0,0.0
0.007852861657738686,0.0,1584.0,508.00677490234375,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007852861657738686,0.0,1584.0,508.00677490234375,1679.9998779296875,0.0,0.0
0.008833693340420723,0.0,1584.0,508.0068054199219,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008833693340420723,0.0,1584.0,508.0068054199219,1680.0,0.0,0.0
0.008838978596031666,0.0,1584.0,508.0068664550781,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008838978596031666,0.0,1584.0,508.0068664550781,1680.0,0.0,0.0
0.008844118565320969,0.0,1584.0,508.0069274902344,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008844118565320969,0.0,1584.0,508.0069274902344,1680.0,0.0,0.0
0.007835346274077892,0.0,1584.0,508.0069580078125,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007835346274077892,0.0,1584.0,508.0069580078125,1679.9998779296875,0.0,0.0
0.007829557172954082,0.0,1584.0,508.00701904296875,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007829557172954082,0.0,1584.0,508.00701904296875,1679.9998779296875,0.0,0.0
0.007823732681572437,0.0,1584.0,508.007080078125,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007823732681572437,0.0,1584.0,508.007080078125,1679.9998779296875,0.0,0.0
0.00885954312980175,0.0,1584.0,508.0071105957031,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.00885954312980175,0.0,1584.0,508.0071105957031,1680.0,0.0,0.0
0.008864747360348701,0.0,1584.0,508.0071716308594,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008864747360348701,0.0,1584.0,508.0071716308594,1680.0,0.0,0.0
0.008869947865605354,0.0,1584.0,508.0072326660156,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008869947865605354,0.0,1584.0,508.0072326660156,1680.0,0.0,0.0
0.00780609343200922,0.0,1584.0,508.00726318359375,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.00780609343200922,0.0,1584.0,508.00726318359375,1679.9998779296875,0.0,0.0
0.0078001911751925945,0.0,1584.0,508.00732421875,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.0078001911751925945,0.0,1584.0,508.00732421875,1679.9998779296875,0.0,0.0
0.0077942670322954655,0.0,1584.0,508.00738525390625,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.0077942670322954655,0.0,1584.0,508.00738525390625,1679.9998779296875,0.0,0.0
0.008885599672794342,0.0,1584.0,508.0074157714844,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008885599672794342,0.0,1584.0,508.0074157714844,1680.0,0.0,0.0
0.008890706114470959,0.0,1584.0,508.0074768066406,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008890706114470959,0.0,1584.0,508.0074768066406,1680.0,0.0,0.0
0.008895797654986382,0.0,1584.0,508.0075378417969,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008895797654986382,0.0,1584.0,508.0075378417969,1680.0,0.0,0.0
0.007776723708957434,0.0,1584.0,508.007568359375,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007776723708957434,0.0,1584.0,508.007568359375,1679.9998779296875,0.0,0.0
0.00777067057788372,0.0,1584.0,508.00762939453125,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.00777067057788372,0.0,1584.0,508.00762939453125,1679.9998779296875,0.0,0.0
0.007731143850833178,0.0,1584.0,508.0076904296875,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007731143850833178,0.0,1584.0,508.0076904296875,1679.9998779296875,0.0,0.0
0.008919218555092812,0.0,1584.0,508.0077209472656,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008919218555092812,0.0,1584.0,508.0077209472656,1680.0,0.0,0.0
0.008930339477956295,0.0,1584.0,508.0077819824219,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008930339477956295,0.0,1584.0,508.0077819824219,1680.0,0.0,0.0
0.008939243853092194,0.0,1584.0,508.0078430175781,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008939243853092194,0.0,1584.0,508.0078430175781,1680.0,0.0,0.0
0.007720429915934801,0.0,1584.0,508.00787353515625,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007720429915934801,0.0,1584.0,508.00787353515625,1679.9998779296875,0.0,0.0
0.0077140191569924355,0.0,1584.0,508.0079345703125,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.0077140191569924355,0.0,1584.0,508.0079345703125,1679.9998779296875,0.0,0.0
0.007727778051048517,0.0,1584.0,508.00799560546875,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007727778051048517,0.0,1584.0,508.00799560546875,1679.9998779296875,0.0,0.0
0.008939127437770367,0.0,1584.0,508.0080261230469,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008939127437770367,0.0,1584.0,508.0080261230469,1680.0,0.0,0.0
0.008960016071796417,0.0,1584.0,508.0080871582031,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008960016071796417,0.0,1584.0,508.0080871582031,1680.0,0.0,0.0
0.008951262570917606,0.0,1584.0,508.0081481933594,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008951262570917606,0.0,1584.0,508.0081481933594,1680.0,0.0,0.0
0.007721249014139175,0.0,1584.0,508.0081787109375,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007721249014139175,0.0,1584.0,508.0081787109375,1679.9998779296875,0.0,0.0
0.007755393162369728,0.0,1584.0,508.00823974609375,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007755393162369728,0.0,1584.0,508.00823974609375,1679.9998779296875,0.0,0.0
0.007760929875075817,0.0,1584.0,508.00830078125,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007760929875075817,0.0,1584.0,508.00830078125,1679.9998779296875,0.0,0.0
0.008920754306018353,0.0,1584.0,508.0083312988281,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008920754306018353,0.0,1584.0,508.0083312988281,1680.0,0.0,0.0
0.008905693888664246,0.0,1584.0,508.0083923339844,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008905693888664246,0.0,1584.0,508.0083923339844,1680.0,0.0,0.0
0.00890717376023531,0.0,1584.0,508.0084533691406,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.00890717376023531,0.0,1584.0,508.0084533691406,1680.0,0.0,0.0
0.007783527020365,0.0,1584.0,508.00848388671875,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007783527020365,0.0,1584.0,508.00848388671875,1679.9998779296875,0.0,0.0
0.007819993421435356,0.0,1584.0,508.008544921875,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007819993421435356,0.0,1584.0,508.008544921875,1679.9998779296875,0.0,0.0
0.007835684344172478,0.0,1584.0,508.00860595703125,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007835684344172478,0.0,1584.0,508.00860595703125,1679.9998779296875,0.0,0.0
0.00884315837174654,0.0,1584.0,508.0086364746094,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.00884315837174654,0.0,1584.0,508.0086364746094,1680.0,0.0,0.0
0.008839521557092667,0.0,1584.0,508.0086975097656,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008839521557092667,0.0,1584.0,508.0086975097656,1680.0,0.0,0.0
0.00891877431422472,0.0,1584.0,508.0087585449219,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.00891877431422472,0.0,1584.0,508.0087585449219,1680.0,0.0,0.0
0.007940209470689297,0.0,1584.0,508.0087890625,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007940209470689297,0.0,1584.0,508.0087890625,1679.9998779296875,0.0,0.0
0.007929505780339241,0.0,1584.0,508.00885009765625,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007929505780339241,0.0,1584.0,508.00885009765625,1679.9998779296875,0.0,0.0
0.007942945696413517,0.0,1584.0,508.0089111328125,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007942945696413517,0.0,1584.0,508.0089111328125,1679.9998779296875,0.0,0.0
0.00872933678328991,0.0,1584.0,508.0089416503906,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.00872933678328991,0.0,1584.0,508.0089416503906,1680.0,0.0,0.0
0.008725925348699093,0.0,1584.0,508.0090026855469,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008725925348699093,0.0,1584.0,508.0090026855469,1680.0,0.0,0.0
0.008720019832253456,0.0,1584.0,508.0090637207031,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008720019832253456,0.0,1584.0,508.0090637207031,1680.0,0.0,0.0
0.007965774275362492,0.0,1584.0,508.00909423828125,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007965774275362492,0.0,1584.0,508.00909423828125,1679.9998779296875,0.0,0.0
0.007972907274961472,0.0,1584.0,508.0091552734375,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.007972907274961472,0.0,1584.0,508.0091552734375,1679.9998779296875,0.0,0.0
0.007979894056916237,0.0,1584.0,508.00921630859375,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.007979894056916237,0.0,1584.0,508.00921630859375,1679.9998779296875,0.0,0.0
0.008704024367034435,0.0,1584.0,508.0092468261719,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008704024367034435,0.0,1584.0,508.0092468261719,1680.0,0.0,0.0
0.008699632249772549,0.0,1584.0,508.0093078613281,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008699632249772549,0.0,1584.0,508.0093078613281,1680.0,0.0,0.0
0.008693676441907883,0.0,1584.0,508.0093688964844,1680.0,0.0,0.0,0.0,0.0,1.0,115.00000762939453,0.008693676441907883,0.0,1584.0,508.0093688964844,1680.0,0.0,0.0
0.008000900968909264,0.0,1584.0,508.0093994140625,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.008000900968909264,0.0,1584.0,508.0093994140625,1679.9998779296875,0.0,0.0
0.008006762713193893,0.0,1584.0,508.00946044921875,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.008006762713193893,0.0,1584.0,508.00946044921875,1679.9998779296875,0.0,0.0
0.008012856356799603,0.0,1584.0,508.009521484375,1679.9998779296875,0.0,0.0,0.0,0.0,1.0,75.0,0.008012856356799603,0.0,1584.0,508.009521484375,1679.9998779296875,0.0,0.0
0.008677439764142036,0.0,1584.0,508.0095520019531,1680.0,0.0,0.0,0.0,0.0,1.0,34.999996185302734,0.008677439764142036,0.0,1584.0,508.0095520019531,1680.0,0.0,0.0
0.2901429533958435,0.004200000781565905,1583.9986572265625,508.0096435546875,1679.9998779296875,0.0,1.0,0.0,0.0,1.0,100.00000762939453,0.00867200456559658,0.0,1584.0,508.0096130371094,1680.0,0.0,0.0
0.6101982593536377,0.014800000935792923,1583.9912109375,508.0098571777344,1679.9998779296875,0.0,1.0,0.0,0.0,1.0,300.0000305175781,0.008669106289744377,0.0,1584.0,508.0096740722656,1680.0,0.0,0.0
0.7701899409294128,0.02250000089406967,1583.9849853515625,508.010009765625,1679.9998779296875,0.0,1.0,0.0,0.0,1.0,400.0000305175781,0.008027547039091587,0.0,1584.0,508.00970458984375,1679.9998779296875,0.0,0.0
1.089979887008667,0.04269000142812729,1583.9677734375,508.0104675292969,1679.9998779296875,0.0,1.0,0.0,0.0,1.0,600.0000610351562,0.00801907666027546,0.0,1584.0,508.009765625,1679.9998779296875,0.0,0.0
1.409365177154541,0.06926999986171722,1583.9442138671875,508.01104736328125,1679.9998779296875,0.0,1.0,0.0,0.0,1.0,800.0000610351562,0.008037835359573364,0.0,1584.0,508.00982666015625,1679.9998779296875,0.0,0.0
1.5688270330429077,0.08495000004768372,1583.929931640625,508.01141357421875,1679.9998779296875,0.0,1.0,0.0,0.0,1.0,900.0000610351562,0.008649731986224651,0.0,1584.0,508.0098571777344,1680.0,0.0,0.0
1.8872690200805664,0.12109000235795975,1583.896484375,508.0121765136719,1679.9998779296875,0.0,1.0,0.0,0.0,1.0,1100.0001220703125,0.008664342574775219,0.0,1584.0,508.0099182128906,1680.0,0.0,0.0
2.205063819885254,0.16360001266002655,1583.8565673828125,508.0129699707031,1679.9998779296875,0.0,1.0,0.0,0.0,1.0,1300.0001220703125,0.008643421344459057,0.0,1584.0,508.0099792480469,1680.0,0.0,0.0
2.363722801208496,0.18723002076148987,1583.834228515625,508.01336669921875,1679.9998779296875,0.0,1.0,0.0,0.0,1.0,1400.0001220703125,0.008050883188843727,0.0,1584.0,508.010009765625,1679.9998779296875,0.0,0.0
2.680593967437744,0.2392500340938568,1583.7847900390625,508.0141296386719,1679.9998779296875,0.0,1.0,0.0,0.0,1.0,1600.0001220703125,0.008058132603764534,0.0,1584.0,508.01007080078125,1679.9998779296875,0.0,0.0
2.9969329833984375,0.2976100444793701,1583.72900390625,508.0148010253906,1679.9998779296875,0.0,1.0,0.0,0.0,1.0,1800.0001220703125,0.008067271672189236,0.0,1584.0,508.0101318359375,1679.9998779296875,0.0,0.0
